,Location,Date,Hour,Measurement
3942,siwak,2020-10-19,2,
3943,siwak,2020-10-19,6,7.1
3944,siwak,2020-10-19,10,
3945,siwak,2020-10-19,14,
3946,siwak,2020-10-19,18,
3947,siwak,2020-10-19,22,
3948,siwak,2020-10-20,2,
3949,siwak,2020-10-20,6,8.1
3950,siwak,2020-10-20,10,
3951,siwak,2020-10-20,14,
3952,siwak,2020-10-20,18,
3953,siwak,2020-10-20,22,
3954,siwak,2020-10-21,2,
3955,siwak,2020-10-21,6,8.3
3956,siwak,2020-10-21,10,
3957,siwak,2020-10-21,14,
3958,siwak,2020-10-21,18,
3959,siwak,2020-10-21,22,
3960,siwak,2020-10-22,2,
3961,siwak,2020-10-22,6,8.4
3962,siwak,2020-10-22,10,
3963,siwak,2020-10-22,14,
3964,siwak,2020-10-22,18,
3965,siwak,2020-10-22,22,
3966,siwak,2020-10-23,2,
3967,siwak,2020-10-23,6,8.4
3968,siwak,2020-10-23,10,
3969,siwak,2020-10-23,14,
3970,siwak,2020-10-23,18,
3971,siwak,2020-10-23,22,
3972,siwak,2020-10-24,2,
3973,siwak,2020-10-24,6,8.0
3974,siwak,2020-10-24,10,
3975,siwak,2020-10-24,14,
3976,siwak,2020-10-24,18,
3977,siwak,2020-10-24,22,
3978,siwak,2020-10-25,2,
3979,siwak,2020-10-25,6,7.5
3980,siwak,2020-10-25,10,
3981,siwak,2020-10-25,14,
3982,siwak,2020-10-25,18,
3983,siwak,2020-10-25,22,
3984,siwak,2020-10-26,2,
3985,siwak,2020-10-26,6,7.7
3986,siwak,2020-10-26,10,
3987,siwak,2020-10-26,14,
3988,siwak,2020-10-26,18,
3989,siwak,2020-10-26,22,
3990,siwak,2020-10-27,2,
3991,siwak,2020-10-27,6,7.8
3992,siwak,2020-10-27,10,
3993,siwak,2020-10-27,14,
3994,siwak,2020-10-27,18,
3995,siwak,2020-10-27,22,
3996,siwak,2020-10-28,2,
3997,siwak,2020-10-28,6,8.0
3998,siwak,2020-10-28,10,
3999,siwak,2020-10-28,14,
4000,siwak,2020-10-28,18,
4001,siwak,2020-10-28,22,
4002,siwak,2020-10-29,2,
4003,siwak,2020-10-29,6,7.5
4004,siwak,2020-10-29,10,
4005,siwak,2020-10-29,14,
4006,siwak,2020-10-29,18,
4007,siwak,2020-10-29,22,
4008,siwak,2020-10-30,2,
4009,siwak,2020-10-30,6,6.5
4010,siwak,2020-10-30,10,
4011,siwak,2020-10-30,14,
4012,siwak,2020-10-30,18,
4013,siwak,2020-10-30,22,
4014,siwak,2020-10-31,2,
4015,siwak,2020-10-31,6,5.5
4016,siwak,2020-10-31,10,
4017,siwak,2020-10-31,14,
4018,siwak,2020-10-31,18,
4019,siwak,2020-10-31,22,
4020,siwak,2020-11-01,2,
4021,siwak,2020-11-01,6,4.8
4022,siwak,2020-11-01,10,
4023,siwak,2020-11-01,14,
4024,siwak,2020-11-01,18,
4025,siwak,2020-11-01,22,
4026,siwak,2020-11-02,2,
4027,siwak,2020-11-02,6,4.9
4028,siwak,2020-11-02,10,
4029,siwak,2020-11-02,14,
4030,siwak,2020-11-02,18,
4031,siwak,2020-11-02,22,
4032,siwak,2020-11-03,2,
4033,siwak,2020-11-03,6,5.5
4034,siwak,2020-11-03,10,
4035,siwak,2020-11-03,14,
4036,siwak,2020-11-03,18,
4037,siwak,2020-11-03,22,
4038,siwak,2020-11-04,2,
4039,siwak,2020-11-04,6,6.9
4040,siwak,2020-11-04,10,
4041,siwak,2020-11-04,14,
4042,siwak,2020-11-04,18,
4043,siwak,2020-11-04,22,
4044,siwak,2020-11-05,2,
4045,siwak,2020-11-05,6,7.1
4046,siwak,2020-11-05,10,
4047,siwak,2020-11-05,14,
4048,siwak,2020-11-05,18,
4049,siwak,2020-11-05,22,
4050,siwak,2020-11-06,2,
4051,siwak,2020-11-06,6,7.4
4052,siwak,2020-11-06,10,
4053,siwak,2020-11-06,14,
4054,siwak,2020-11-06,18,
4055,siwak,2020-11-06,22,
4056,siwak,2020-11-07,2,
4057,siwak,2020-11-07,6,7.5
4058,siwak,2020-11-07,10,
4059,siwak,2020-11-07,14,
4060,siwak,2020-11-07,18,
4061,siwak,2020-11-07,22,
4062,siwak,2020-11-08,2,
4063,siwak,2020-11-08,6,7.4
4064,siwak,2020-11-08,10,
4065,siwak,2020-11-08,14,
4066,siwak,2020-11-08,18,
4067,siwak,2020-11-08,22,
4068,siwak,2020-11-09,2,
4069,siwak,2020-11-09,6,6.8
4070,siwak,2020-11-09,10,
4071,siwak,2020-11-09,14,
4072,siwak,2020-11-09,18,
4073,siwak,2020-11-09,22,
4074,siwak,2020-11-10,2,
4075,siwak,2020-11-10,6,6.4
4076,siwak,2020-11-10,10,
4077,siwak,2020-11-10,14,
4078,siwak,2020-11-10,18,
4079,siwak,2020-11-10,22,
4080,siwak,2020-11-11,2,
4081,siwak,2020-11-11,6,6.6
4082,siwak,2020-11-11,10,
4083,siwak,2020-11-11,14,
4084,siwak,2020-11-11,18,
4085,siwak,2020-11-11,22,
4086,siwak,2020-11-12,2,
4087,siwak,2020-11-12,6,6.5
4088,siwak,2020-11-12,10,
4089,siwak,2020-11-12,14,
4090,siwak,2020-11-12,18,
4091,siwak,2020-11-12,22,
4092,siwak,2020-11-13,2,
4093,siwak,2020-11-13,6,5.4
4094,siwak,2020-11-13,10,
4095,siwak,2020-11-13,14,
4096,siwak,2020-11-13,18,
4097,siwak,2020-11-13,22,
4098,siwak,2020-11-14,2,
4099,siwak,2020-11-14,6,3.9
4100,siwak,2020-11-14,10,
4101,siwak,2020-11-14,14,
4102,siwak,2020-11-14,18,
4103,siwak,2020-11-14,22,
4104,siwak,2020-11-15,2,
4105,siwak,2020-11-15,6,3.3
4106,siwak,2020-11-15,10,
4107,siwak,2020-11-15,14,
4108,siwak,2020-11-15,18,
4109,siwak,2020-11-15,22,
4110,siwak,2020-11-16,2,
4111,siwak,2020-11-16,6,2.9
4112,siwak,2020-11-16,10,
4113,siwak,2020-11-16,14,
4114,siwak,2020-11-16,18,
4115,siwak,2020-11-16,22,
4116,siwak,2020-11-17,2,
4117,siwak,2020-11-17,6,2.4
4118,siwak,2020-11-17,10,
4119,siwak,2020-11-17,14,
4120,siwak,2020-11-17,18,
4121,siwak,2020-11-17,22,
4122,siwak,2020-11-18,2,
4123,siwak,2020-11-18,6,2.3
4124,siwak,2020-11-18,10,
4125,siwak,2020-11-18,14,
4126,siwak,2020-11-18,18,
4127,siwak,2020-11-18,22,
4128,siwak,2020-11-19,2,
4129,siwak,2020-11-19,6,2.5
4130,siwak,2020-11-19,10,
4131,siwak,2020-11-19,14,
4132,siwak,2020-11-19,18,
4133,siwak,2020-11-19,22,
4134,siwak,2020-11-20,2,
4135,siwak,2020-11-20,6,2.5
4136,siwak,2020-11-20,10,
4137,siwak,2020-11-20,14,
4138,siwak,2020-11-20,18,
4139,siwak,2020-11-20,22,
4140,siwak,2020-11-21,2,
4141,siwak,2020-11-21,6,2.5
4142,siwak,2020-11-21,10,
4143,siwak,2020-11-21,14,
4144,siwak,2020-11-21,18,
4145,siwak,2020-11-21,22,
4146,siwak,2020-11-22,2,
4147,siwak,2020-11-22,6,3.5
4148,siwak,2020-11-22,10,
4149,siwak,2020-11-22,14,
4150,siwak,2020-11-22,18,
4151,siwak,2020-11-22,22,
4152,siwak,2020-11-23,2,
4153,siwak,2020-11-23,6,4.9
4154,siwak,2020-11-23,10,
4155,siwak,2020-11-23,14,
4156,siwak,2020-11-23,18,
4157,siwak,2020-11-23,22,
4158,siwak,2020-11-24,2,
4159,siwak,2020-11-24,6,5.6
4160,siwak,2020-11-24,10,
4161,siwak,2020-11-24,14,
4162,siwak,2020-11-24,18,
4163,siwak,2020-11-24,22,
4164,siwak,2020-11-25,2,
4165,siwak,2020-11-25,6,6.3
4166,siwak,2020-11-25,10,
4167,siwak,2020-11-25,14,
4168,siwak,2020-11-25,18,
4169,siwak,2020-11-25,22,
4170,siwak,2020-11-26,2,
4171,siwak,2020-11-26,6,6.6
4172,siwak,2020-11-26,10,
4173,siwak,2020-11-26,14,
4174,siwak,2020-11-26,18,
4175,siwak,2020-11-26,22,
4176,siwak,2020-11-27,2,
4177,siwak,2020-11-27,6,7.4
4178,siwak,2020-11-27,10,
4179,siwak,2020-11-27,14,
4180,siwak,2020-11-27,18,
4181,siwak,2020-11-27,22,
4182,siwak,2020-11-28,2,
4183,siwak,2020-11-28,6,7.6
4184,siwak,2020-11-28,10,
4185,siwak,2020-11-28,14,
4186,siwak,2020-11-28,18,
4187,siwak,2020-11-28,22,
4188,siwak,2020-11-29,2,
4189,siwak,2020-11-29,6,7.5
4190,siwak,2020-11-29,10,
4191,siwak,2020-11-29,14,
4192,siwak,2020-11-29,18,
4193,siwak,2020-11-29,22,
4194,siwak,2020-11-30,2,
4195,siwak,2020-11-30,6,6.0
4196,siwak,2020-11-30,10,
4197,siwak,2020-11-30,14,
4198,siwak,2020-11-30,18,
4199,siwak,2020-11-30,22,
4200,siwak,2020-12-01,2,
4201,siwak,2020-12-01,6,5.0
4202,siwak,2020-12-01,10,
4203,siwak,2020-12-01,14,
4204,siwak,2020-12-01,18,
4205,siwak,2020-12-01,22,
4206,siwak,2020-12-02,2,
4207,siwak,2020-12-02,6,4.3
4208,siwak,2020-12-02,10,
4209,siwak,2020-12-02,14,
4210,siwak,2020-12-02,18,
4211,siwak,2020-12-02,22,
4212,siwak,2020-12-03,2,
4213,siwak,2020-12-03,6,3.9
4214,siwak,2020-12-03,10,
4215,siwak,2020-12-03,14,
4216,siwak,2020-12-03,18,
4217,siwak,2020-12-03,22,
4218,siwak,2020-12-04,2,
4219,siwak,2020-12-04,6,3.6
4220,siwak,2020-12-04,10,
4221,siwak,2020-12-04,14,
4222,siwak,2020-12-04,18,
4223,siwak,2020-12-04,22,
4224,siwak,2020-12-05,2,
4225,siwak,2020-12-05,6,2.9
4226,siwak,2020-12-05,10,
4227,siwak,2020-12-05,14,
4228,siwak,2020-12-05,18,
4229,siwak,2020-12-05,22,
4230,siwak,2020-12-06,2,
4231,siwak,2020-12-06,6,2.5
4232,siwak,2020-12-06,10,
4233,siwak,2020-12-06,14,
4234,siwak,2020-12-06,18,
4235,siwak,2020-12-06,22,
4236,siwak,2020-12-07,2,
4237,siwak,2020-12-07,6,2.1
4238,siwak,2020-12-07,10,
4239,siwak,2020-12-07,14,
4240,siwak,2020-12-07,18,
4241,siwak,2020-12-07,22,
4242,siwak,2020-12-08,2,
4243,siwak,2020-12-08,6,1.9
4244,siwak,2020-12-08,10,
4245,siwak,2020-12-08,14,
4246,siwak,2020-12-08,18,
4247,siwak,2020-12-08,22,
4248,siwak,2020-12-09,2,
4249,siwak,2020-12-09,6,1.6
4250,siwak,2020-12-09,10,
4251,siwak,2020-12-09,14,
4252,siwak,2020-12-09,18,
4253,siwak,2020-12-09,22,
4254,siwak,2020-12-10,2,
4255,siwak,2020-12-10,6,1.6
4256,siwak,2020-12-10,10,
4257,siwak,2020-12-10,14,
4258,siwak,2020-12-10,18,
4259,siwak,2020-12-10,22,
4260,siwak,2020-12-11,2,
4261,siwak,2020-12-11,6,1.45
4262,siwak,2020-12-11,10,
4263,siwak,2020-12-11,14,
4264,siwak,2020-12-11,18,
4265,siwak,2020-12-11,22,
4266,siwak,2020-12-12,2,
4267,siwak,2020-12-12,6,1.45
4268,siwak,2020-12-12,10,
4269,siwak,2020-12-12,14,
4270,siwak,2020-12-12,18,
4271,siwak,2020-12-12,22,
4272,siwak,2020-12-13,2,
4273,siwak,2020-12-13,6,1.8
4274,siwak,2020-12-13,10,
4275,siwak,2020-12-13,14,
4276,siwak,2020-12-13,18,
4277,siwak,2020-12-13,22,
4278,siwak,2020-12-14,2,
4279,siwak,2020-12-14,6,2.0
4280,siwak,2020-12-14,10,
4281,siwak,2020-12-14,14,
4282,siwak,2020-12-14,18,
4283,siwak,2020-12-14,22,
4284,siwak,2020-12-15,2,
4285,siwak,2020-12-15,6,3.2
4286,siwak,2020-12-15,10,
4287,siwak,2020-12-15,14,
4288,siwak,2020-12-15,18,
4289,siwak,2020-12-15,22,
4290,siwak,2020-12-16,2,
4291,siwak,2020-12-16,6,3.7
4292,siwak,2020-12-16,10,
4293,siwak,2020-12-16,14,
4294,siwak,2020-12-16,18,
4295,siwak,2020-12-16,22,
4296,siwak,2020-12-17,2,
4297,siwak,2020-12-17,6,4.5
4298,siwak,2020-12-17,10,
4299,siwak,2020-12-17,14,
4300,siwak,2020-12-17,18,
4301,siwak,2020-12-17,22,
4302,siwak,2020-12-18,2,
4303,siwak,2020-12-18,6,4.6
4304,siwak,2020-12-18,10,
4305,siwak,2020-12-18,14,
4306,siwak,2020-12-18,18,
4307,siwak,2020-12-18,22,
4308,siwak,2020-12-19,2,
4309,siwak,2020-12-19,6,4.5
4310,siwak,2020-12-19,10,
4311,siwak,2020-12-19,14,
4312,siwak,2020-12-19,18,
4313,siwak,2020-12-19,22,
4314,siwak,2020-12-20,2,
4315,siwak,2020-12-20,6,4.6
4316,siwak,2020-12-20,10,
4317,siwak,2020-12-20,14,
4318,siwak,2020-12-20,18,
4319,siwak,2020-12-20,22,
4320,siwak,2020-12-21,2,
4321,siwak,2020-12-21,6,4.8
4322,siwak,2020-12-21,10,
4323,siwak,2020-12-21,14,
4324,siwak,2020-12-21,18,
4325,siwak,2020-12-21,22,
4326,siwak,2020-12-22,2,
4327,siwak,2020-12-22,6,5.0
4328,siwak,2020-12-22,10,
4329,siwak,2020-12-22,14,
4330,siwak,2020-12-22,18,
4331,siwak,2020-12-22,22,
4332,siwak,2020-12-23,2,
4333,siwak,2020-12-23,6,4.7
4334,siwak,2020-12-23,10,
4335,siwak,2020-12-23,14,
4336,siwak,2020-12-23,18,
4337,siwak,2020-12-23,22,
4338,siwak,2020-12-24,2,
4339,siwak,2020-12-24,6,4.0
4340,siwak,2020-12-24,10,
4341,siwak,2020-12-24,14,
4342,siwak,2020-12-24,18,
4343,siwak,2020-12-24,22,
4344,siwak,2020-12-25,2,
4345,siwak,2020-12-25,6,3.7
4346,siwak,2020-12-25,10,
4347,siwak,2020-12-25,14,
4348,siwak,2020-12-25,18,
4349,siwak,2020-12-25,22,
4350,siwak,2020-12-26,2,
4351,siwak,2020-12-26,6,3.8
4352,siwak,2020-12-26,10,
4353,siwak,2020-12-26,14,
4354,siwak,2020-12-26,18,
4355,siwak,2020-12-26,22,
4356,siwak,2020-12-27,2,
4357,siwak,2020-12-27,6,3.8
4358,siwak,2020-12-27,10,
4359,siwak,2020-12-27,14,
4360,siwak,2020-12-27,18,
4361,siwak,2020-12-27,22,
4362,siwak,2020-12-28,2,
4363,siwak,2020-12-28,6,3.6
4364,siwak,2020-12-28,10,
4365,siwak,2020-12-28,14,
4366,siwak,2020-12-28,18,
4367,siwak,2020-12-28,22,
4368,siwak,2020-12-29,2,
4369,siwak,2020-12-29,6,3.8
4370,siwak,2020-12-29,10,
4371,siwak,2020-12-29,14,
4372,siwak,2020-12-29,18,
4373,siwak,2020-12-29,22,
4374,siwak,2020-12-30,2,
4375,siwak,2020-12-30,6,3.8
4376,siwak,2020-12-30,10,
4377,siwak,2020-12-30,14,
4378,siwak,2020-12-30,18,
4379,siwak,2020-12-30,22,
4380,siwak,2020-12-31,2,
4381,siwak,2020-12-31,6,3.6
4382,siwak,2020-12-31,10,
4383,siwak,2020-12-31,14,
4384,siwak,2020-12-31,18,
4385,siwak,2020-12-31,22,
4386,siwak,2021-01-01,2,
4387,siwak,2021-01-01,6,
4388,siwak,2021-01-01,10,
4389,siwak,2021-01-01,14,
4390,siwak,2021-01-01,18,
4391,siwak,2021-01-01,22,
4392,siwak,2021-01-02,2,
4393,siwak,2021-01-02,6,
4394,siwak,2021-01-02,10,
4395,siwak,2021-01-02,14,
4396,siwak,2021-01-02,18,
4397,siwak,2021-01-02,22,
4398,siwak,2021-01-03,2,
4399,siwak,2021-01-03,6,
4400,siwak,2021-01-03,10,
4401,siwak,2021-01-03,14,
4402,siwak,2021-01-03,18,
4403,siwak,2021-01-03,22,
4404,siwak,2021-01-04,2,
4405,siwak,2021-01-04,6,
4406,siwak,2021-01-04,10,
4407,siwak,2021-01-04,14,
4408,siwak,2021-01-04,18,
4409,siwak,2021-01-04,22,
4410,siwak,2021-01-05,2,
4411,siwak,2021-01-05,6,
4412,siwak,2021-01-05,10,
4413,siwak,2021-01-05,14,
4414,siwak,2021-01-05,18,
4415,siwak,2021-01-05,22,
4416,siwak,2021-01-06,2,
4417,siwak,2021-01-06,6,
4418,siwak,2021-01-06,10,
4419,siwak,2021-01-06,14,
4420,siwak,2021-01-06,18,
4421,siwak,2021-01-06,22,
4422,siwak,2021-01-07,2,
4423,siwak,2021-01-07,6,
4424,siwak,2021-01-07,10,
4425,siwak,2021-01-07,14,
4426,siwak,2021-01-07,18,
4427,siwak,2021-01-07,22,
4428,siwak,2021-01-08,2,
4429,siwak,2021-01-08,6,
4430,siwak,2021-01-08,10,
4431,siwak,2021-01-08,14,
4432,siwak,2021-01-08,18,
4433,siwak,2021-01-08,22,
4434,siwak,2021-01-09,2,
4435,siwak,2021-01-09,6,
4436,siwak,2021-01-09,10,
4437,siwak,2021-01-09,14,
4438,siwak,2021-01-09,18,
4439,siwak,2021-01-09,22,
4440,siwak,2021-01-10,2,
4441,siwak,2021-01-10,6,
4442,siwak,2021-01-10,10,
4443,siwak,2021-01-10,14,
4444,siwak,2021-01-10,18,
4445,siwak,2021-01-10,22,
4446,siwak,2021-01-11,2,
4447,siwak,2021-01-11,6,
4448,siwak,2021-01-11,10,
4449,siwak,2021-01-11,14,
4450,siwak,2021-01-11,18,
4451,siwak,2021-01-11,22,
4452,siwak,2021-01-12,2,
4453,siwak,2021-01-12,6,
4454,siwak,2021-01-12,10,
4455,siwak,2021-01-12,14,
4456,siwak,2021-01-12,18,
4457,siwak,2021-01-12,22,
4458,siwak,2021-01-13,2,
4459,siwak,2021-01-13,6,
4460,siwak,2021-01-13,10,
4461,siwak,2021-01-13,14,
4462,siwak,2021-01-13,18,
4463,siwak,2021-01-13,22,
4464,siwak,2021-01-14,2,
4465,siwak,2021-01-14,6,
4466,siwak,2021-01-14,10,
4467,siwak,2021-01-14,14,
4468,siwak,2021-01-14,18,
4469,siwak,2021-01-14,22,
4470,siwak,2021-01-15,2,
4471,siwak,2021-01-15,6,
4472,siwak,2021-01-15,10,
4473,siwak,2021-01-15,14,
4474,siwak,2021-01-15,18,
4475,siwak,2021-01-15,22,
4476,siwak,2021-01-16,2,
4477,siwak,2021-01-16,6,
4478,siwak,2021-01-16,10,
4479,siwak,2021-01-16,14,
4480,siwak,2021-01-16,18,
4481,siwak,2021-01-16,22,
4482,siwak,2021-01-17,2,
4483,siwak,2021-01-17,6,
4484,siwak,2021-01-17,10,
4485,siwak,2021-01-17,14,
4486,siwak,2021-01-17,18,
4487,siwak,2021-01-17,22,
4488,siwak,2021-01-18,2,
4489,siwak,2021-01-18,6,
4490,siwak,2021-01-18,10,
4491,siwak,2021-01-18,14,
4492,siwak,2021-01-18,18,
4493,siwak,2021-01-18,22,
4494,siwak,2021-01-19,2,
4495,siwak,2021-01-19,6,
4496,siwak,2021-01-19,10,
4497,siwak,2021-01-19,14,
4498,siwak,2021-01-19,18,
4499,siwak,2021-01-19,22,
4500,siwak,2021-01-20,2,
4501,siwak,2021-01-20,6,
4502,siwak,2021-01-20,10,
4503,siwak,2021-01-20,14,
4504,siwak,2021-01-20,18,
4505,siwak,2021-01-20,22,
4506,siwak,2021-01-21,2,
4507,siwak,2021-01-21,6,
4508,siwak,2021-01-21,10,
4509,siwak,2021-01-21,14,
4510,siwak,2021-01-21,18,
4511,siwak,2021-01-21,22,
4512,siwak,2021-01-22,2,
4513,siwak,2021-01-22,6,
4514,siwak,2021-01-22,10,
4515,siwak,2021-01-22,14,
4516,siwak,2021-01-22,18,
4517,siwak,2021-01-22,22,
4518,siwak,2021-01-23,2,
4519,siwak,2021-01-23,6,
4520,siwak,2021-01-23,10,
4521,siwak,2021-01-23,14,
4522,siwak,2021-01-23,18,
4523,siwak,2021-01-23,22,
4524,siwak,2021-01-24,2,
4525,siwak,2021-01-24,6,
4526,siwak,2021-01-24,10,
4527,siwak,2021-01-24,14,
4528,siwak,2021-01-24,18,
4529,siwak,2021-01-24,22,
4530,siwak,2021-01-25,2,
4531,siwak,2021-01-25,6,
4532,siwak,2021-01-25,10,
4533,siwak,2021-01-25,14,
4534,siwak,2021-01-25,18,
4535,siwak,2021-01-25,22,
4536,siwak,2021-01-26,2,
4537,siwak,2021-01-26,6,
4538,siwak,2021-01-26,10,
4539,siwak,2021-01-26,14,
4540,siwak,2021-01-26,18,
4541,siwak,2021-01-26,22,
4542,siwak,2021-01-27,2,
4543,siwak,2021-01-27,6,
4544,siwak,2021-01-27,10,
4545,siwak,2021-01-27,14,
4546,siwak,2021-01-27,18,
4547,siwak,2021-01-27,22,
4548,siwak,2021-01-28,2,
4549,siwak,2021-01-28,6,
4550,siwak,2021-01-28,10,
4551,siwak,2021-01-28,14,
4552,siwak,2021-01-28,18,
4553,siwak,2021-01-28,22,
4554,siwak,2021-01-29,2,
4555,siwak,2021-01-29,6,
4556,siwak,2021-01-29,10,
4557,siwak,2021-01-29,14,
4558,siwak,2021-01-29,18,
4559,siwak,2021-01-29,22,
4560,siwak,2021-01-30,2,
4561,siwak,2021-01-30,6,
4562,siwak,2021-01-30,10,
4563,siwak,2021-01-30,14,
4564,siwak,2021-01-30,18,
4565,siwak,2021-01-30,22,
4566,siwak,2021-01-31,2,
4567,siwak,2021-01-31,6,
4568,siwak,2021-01-31,10,
4569,siwak,2021-01-31,14,
4570,siwak,2021-01-31,18,
4571,siwak,2021-01-31,22,
4572,siwak,2021-02-01,2,
4573,siwak,2021-02-01,6,6.7
4574,siwak,2021-02-01,10,
4575,siwak,2021-02-01,14,
4576,siwak,2021-02-01,18,
4577,siwak,2021-02-01,22,
4578,siwak,2021-02-02,2,
4579,siwak,2021-02-02,6,6.7
4580,siwak,2021-02-02,10,
4581,siwak,2021-02-02,14,
4582,siwak,2021-02-02,18,
4583,siwak,2021-02-02,22,
4584,siwak,2021-02-03,2,
4585,siwak,2021-02-03,6,7.0
4586,siwak,2021-02-03,10,
4587,siwak,2021-02-03,14,
4588,siwak,2021-02-03,18,
4589,siwak,2021-02-03,22,
4590,siwak,2021-02-04,2,
4591,siwak,2021-02-04,6,7.5
4592,siwak,2021-02-04,10,
4593,siwak,2021-02-04,14,
4594,siwak,2021-02-04,18,
4595,siwak,2021-02-04,22,
4596,siwak,2021-02-05,2,
4597,siwak,2021-02-05,6,8.1
4598,siwak,2021-02-05,10,
4599,siwak,2021-02-05,14,
4600,siwak,2021-02-05,18,
4601,siwak,2021-02-05,22,
4602,siwak,2021-02-06,2,
4603,siwak,2021-02-06,6,8.05
4604,siwak,2021-02-06,10,
4605,siwak,2021-02-06,14,
4606,siwak,2021-02-06,18,
4607,siwak,2021-02-06,22,
4608,siwak,2021-02-07,2,
4609,siwak,2021-02-07,6,7.8
4610,siwak,2021-02-07,10,
4611,siwak,2021-02-07,14,
4612,siwak,2021-02-07,18,
4613,siwak,2021-02-07,22,
4614,siwak,2021-02-08,2,
4615,siwak,2021-02-08,6,6.7
4616,siwak,2021-02-08,10,
4617,siwak,2021-02-08,14,
4618,siwak,2021-02-08,18,
4619,siwak,2021-02-08,22,
4620,siwak,2021-02-09,2,
4621,siwak,2021-02-09,6,6.1
4622,siwak,2021-02-09,10,
4623,siwak,2021-02-09,14,
4624,siwak,2021-02-09,18,
4625,siwak,2021-02-09,22,
4626,siwak,2021-02-10,2,
4627,siwak,2021-02-10,6,5.2
4628,siwak,2021-02-10,10,
4629,siwak,2021-02-10,14,
4630,siwak,2021-02-10,18,
4631,siwak,2021-02-10,22,
4632,siwak,2021-02-11,2,
4633,siwak,2021-02-11,6,5.3
4634,siwak,2021-02-11,10,
4635,siwak,2021-02-11,14,
4636,siwak,2021-02-11,18,
4637,siwak,2021-02-11,22,
4638,siwak,2021-02-12,2,
4639,siwak,2021-02-12,6,5.0
4640,siwak,2021-02-12,10,
4641,siwak,2021-02-12,14,
4642,siwak,2021-02-12,18,
4643,siwak,2021-02-12,22,
4644,siwak,2021-02-13,2,
4645,siwak,2021-02-13,6,4.1
4646,siwak,2021-02-13,10,
4647,siwak,2021-02-13,14,
4648,siwak,2021-02-13,18,
4649,siwak,2021-02-13,22,
4650,siwak,2021-02-14,2,
4651,siwak,2021-02-14,6,3.6
4652,siwak,2021-02-14,10,
4653,siwak,2021-02-14,14,
4654,siwak,2021-02-14,18,
4655,siwak,2021-02-14,22,
4656,siwak,2021-02-15,2,
4657,siwak,2021-02-15,6,3.2
4658,siwak,2021-02-15,10,
4659,siwak,2021-02-15,14,
4660,siwak,2021-02-15,18,
4661,siwak,2021-02-15,22,
4662,siwak,2021-02-16,2,
4663,siwak,2021-02-16,6,3.1
4664,siwak,2021-02-16,10,
4665,siwak,2021-02-16,14,
4666,siwak,2021-02-16,18,
4667,siwak,2021-02-16,22,
4668,siwak,2021-02-17,2,
4669,siwak,2021-02-17,6,3.0
4670,siwak,2021-02-17,10,
4671,siwak,2021-02-17,14,
4672,siwak,2021-02-17,18,
4673,siwak,2021-02-17,22,
4674,siwak,2021-02-18,2,
4675,siwak,2021-02-18,6,2.9
4676,siwak,2021-02-18,10,
4677,siwak,2021-02-18,14,
4678,siwak,2021-02-18,18,
4679,siwak,2021-02-18,22,
4680,siwak,2021-02-19,2,
4681,siwak,2021-02-19,6,2.9
4682,siwak,2021-02-19,10,
4683,siwak,2021-02-19,14,
4684,siwak,2021-02-19,18,
4685,siwak,2021-02-19,22,
4686,siwak,2021-02-20,2,
4687,siwak,2021-02-20,6,3.2
4688,siwak,2021-02-20,10,
4689,siwak,2021-02-20,14,
4690,siwak,2021-02-20,18,
4691,siwak,2021-02-20,22,
4692,siwak,2021-02-21,2,
4693,siwak,2021-02-21,6,3.5
4694,siwak,2021-02-21,10,
4695,siwak,2021-02-21,14,
4696,siwak,2021-02-21,18,
4697,siwak,2021-02-21,22,
4698,siwak,2021-02-22,2,
4699,siwak,2021-02-22,6,3.6
4700,siwak,2021-02-22,10,
4701,siwak,2021-02-22,14,
4702,siwak,2021-02-22,18,
4703,siwak,2021-02-22,22,
4704,siwak,2021-02-23,2,
4705,siwak,2021-02-23,6,3.6
4706,siwak,2021-02-23,10,
4707,siwak,2021-02-23,14,
4708,siwak,2021-02-23,18,
4709,siwak,2021-02-23,22,
4710,siwak,2021-02-24,2,
4711,siwak,2021-02-24,6,3.4
4712,siwak,2021-02-24,10,
4713,siwak,2021-02-24,14,
4714,siwak,2021-02-24,18,
4715,siwak,2021-02-24,22,
4716,siwak,2021-02-25,2,
4717,siwak,2021-02-25,6,3.3
4718,siwak,2021-02-25,10,
4719,siwak,2021-02-25,14,
4720,siwak,2021-02-25,18,
4721,siwak,2021-02-25,22,
4722,siwak,2021-02-26,2,
4723,siwak,2021-02-26,6,2.7
4724,siwak,2021-02-26,10,
4725,siwak,2021-02-26,14,
4726,siwak,2021-02-26,18,
4727,siwak,2021-02-26,22,
4728,siwak,2021-02-27,2,
4729,siwak,2021-02-27,6,2.5
4730,siwak,2021-02-27,10,
4731,siwak,2021-02-27,14,
4732,siwak,2021-02-27,18,
4733,siwak,2021-02-27,22,
4734,siwak,2021-02-28,2,
4735,siwak,2021-02-28,6,2.3
4736,siwak,2021-02-28,10,
4737,siwak,2021-02-28,14,
4738,siwak,2021-02-28,18,
4739,siwak,2021-02-28,22,
4740,siwak,2021-03-01,2,
4741,siwak,2021-03-01,6,2.2
4742,siwak,2021-03-01,10,
4743,siwak,2021-03-01,14,
4744,siwak,2021-03-01,18,
4745,siwak,2021-03-01,22,
