,location,date,hour,measurement
311,muara_teweh,2021-10-04,,11.5
312,muara_teweh,2021-11-09,,11.5
313,muara_teweh,2022-01-15,,11.5
314,muara_teweh,2020-04-09,,12.0
315,muara_teweh,2020-04-28,,12.0
316,muara_teweh,2020-10-22,,12.0
317,muara_teweh,2021-02-04,,12.0
318,muara_teweh,2021-02-05,,12.0
319,muara_teweh,2021-03-24,,12.0
320,muara_teweh,2021-05-25,,12.0
321,muara_teweh,2021-11-06,,12.0
322,muara_teweh,2022-03-21,,12.0
323,muara_teweh,2019-02-15,,12.5
324,muara_teweh,2021-09-05,,13.0
325,muara_teweh,2021-11-03,,13.0
326,muara_teweh,2020-05-03,,14.0
327,muara_teweh,2019-09-23,,1.5
328,muara_teweh,2019-08-18,,1.75
329,muara_teweh,2019-10-02,,1.75
330,muara_teweh,2020-05-26,,8.75
331,muara_teweh,2020-05-21,,9.25
332,muara_teweh,2021-12-03,,9.25
333,muara_teweh,2020-06-10,,9.75
334,muara_teweh,2019-01-15,,10.25
335,muara_teweh,2019-01-19,,10.25
336,muara_teweh,2020-10-27,,10.25
337,muara_teweh,2021-05-19,,10.75
338,muara_teweh,2019-06-21,,11.25
339,muara_teweh,2021-09-15,,11.25
340,muara_teweh,2021-09-19,,11.25
341,muara_teweh,2021-02-03,,11.75
342,muara_teweh,2021-03-23,,11.75
343,muara_teweh,2021-05-22,,12.75
344,muara_teweh,2020-04-30,,13.25
345,muara_teweh,2019-07-22,,2.4
346,muara_teweh,2019-07-28,,2.4
347,muara_teweh,2019-08-10,,2.4
348,muara_teweh,2019-08-11,,2.4
349,muara_teweh,2019-08-21,,2.4
350,muara_teweh,2021-03-04,,2.65
351,muara_teweh,2019-07-11,,2.9
352,muara_teweh,2019-07-31,,2.9
353,muara_teweh,2019-08-01,,2.9
354,muara_teweh,2019-08-07,,2.9
355,muara_teweh,2019-10-14,,2.9
356,muara_teweh,2019-11-12,,2.9
357,muara_teweh,2020-12-11,,2.9
358,muara_teweh,2019-09-02,,3.4
359,muara_teweh,2019-10-25,,3.4
360,muara_teweh,2020-08-31,,3.4
361,muara_teweh,2020-11-17,,3.4
362,muara_teweh,2021-08-20,,3.4
363,muara_teweh,2019-05-12,,3.65
364,muara_teweh,2020-08-12,,3.65
365,muara_teweh,2020-08-16,,3.65
366,muara_teweh,2020-08-28,,3.65
367,muara_teweh,2019-03-25,,3.9
368,muara_teweh,2019-03-29,,3.9
369,muara_teweh,2019-05-11,,3.9
370,muara_teweh,2019-07-07,,3.9
371,muara_teweh,2019-10-24,,3.9
372,muara_teweh,2019-11-09,,3.9
373,muara_teweh,2019-11-20,,3.9
374,muara_teweh,2020-08-14,,3.9
375,muara_teweh,2020-11-16,,3.9
376,muara_teweh,2020-12-07,,3.9
377,muara_teweh,2021-02-26,,3.9
378,muara_teweh,2021-08-14,,3.9
379,muara_teweh,2022-02-05,,3.9
380,muara_teweh,2021-10-17,,4.05
381,muara_teweh,2019-01-01,,4.3
382,muara_teweh,2021-02-25,,4.3
383,muara_teweh,2021-06-20,,4.3
384,muara_teweh,2020-08-03,,4.55
385,muara_teweh,2021-02-24,,4.55
386,muara_teweh,2021-08-12,,4.55
387,muara_teweh,2019-08-29,,4.8
388,muara_teweh,2020-12-03,,4.8
389,muara_teweh,2020-12-04,,4.8
390,muara_teweh,2020-12-25,,4.8
391,muara_teweh,2021-04-06,,4.8
392,muara_teweh,2021-07-24,,4.8
393,muara_teweh,2020-04-20,,5.05
394,muara_teweh,2019-10-23,,5.3
395,muara_teweh,2019-11-29,,5.3
396,muara_teweh,2020-08-05,,5.3
397,muara_teweh,2021-02-16,,5.3
398,muara_teweh,2021-03-15,,5.3
399,muara_teweh,2021-04-23,,5.3
400,muara_teweh,2021-08-04,,5.3
401,muara_teweh,2021-12-05,,5.3
402,muara_teweh,2019-05-06,,5.55
403,muara_teweh,2020-06-19,,5.55
404,muara_teweh,2020-07-21,,5.55
405,muara_teweh,2020-10-06,,5.55
406,muara_teweh,2019-01-30,,5.8
407,muara_teweh,2019-03-02,,5.8
408,muara_teweh,2019-03-08,,5.8
409,muara_teweh,2019-05-26,,5.8
410,muara_teweh,2019-10-07,,5.8
411,muara_teweh,2019-11-05,,5.8
412,muara_teweh,2019-11-26,,5.8
413,muara_teweh,2019-12-12,,5.8
414,muara_teweh,2020-01-19,,5.8
415,muara_teweh,2020-01-22,,5.8
416,muara_teweh,2020-10-09,,5.8
417,muara_teweh,2020-10-14,,5.8
418,muara_teweh,2021-06-14,,5.8
419,muara_teweh,2021-10-15,,5.8
420,muara_teweh,2022-02-02,,5.8
421,muara_teweh,2022-02-11,,5.8
422,muara_teweh,2019-02-04,,6.05
423,muara_teweh,2019-11-03,,6.05
424,muara_teweh,2020-08-01,,6.05
425,muara_teweh,2019-02-02,,6.3
426,muara_teweh,2019-03-04,,6.3
427,muara_teweh,2019-10-09,,6.3
428,muara_teweh,2020-12-23,,6.3
429,muara_teweh,2021-05-30,,6.3
430,muara_teweh,2021-10-27,,6.3
431,muara_teweh,2021-12-30,,6.3
432,muara_teweh,2022-01-01,,6.3
433,muara_teweh,2022-03-13,,6.3
434,muara_teweh,2020-07-28,,6.55
435,muara_teweh,2022-01-30,,6.55
436,muara_teweh,2019-02-01,,6.8
437,muara_teweh,2019-04-28,,6.8
438,muara_teweh,2019-05-05,,6.8
439,muara_teweh,2019-10-08,,6.8
440,muara_teweh,2019-12-21,,6.8
441,muara_teweh,2020-01-12,,6.8
442,muara_teweh,2020-06-14,,6.8
443,muara_teweh,2021-04-22,,6.8
444,muara_teweh,2021-06-21,,6.8
445,muara_teweh,2021-07-11,,6.8
446,muara_teweh,2021-07-20,,6.8
447,muara_teweh,2021-12-22,,6.8
448,muara_teweh,2021-12-23,,6.8
449,muara_teweh,2022-02-26,,6.8
450,muara_teweh,2022-03-15,,6.8
451,muara_teweh,2022-03-17,,6.8
452,muara_teweh,2019-04-12,,7.05
453,muara_teweh,2022-01-02,,7.05
454,muara_teweh,2019-05-28,,7.3
455,muara_teweh,2019-10-21,,7.3
456,muara_teweh,2019-12-25,,7.3
457,muara_teweh,2020-05-11,,7.3
458,muara_teweh,2020-07-29,,7.3
459,muara_teweh,2020-10-16,,7.3
460,muara_teweh,2020-11-30,,7.3
461,muara_teweh,2021-06-01,,7.3
462,muara_teweh,2021-11-23,,7.3
463,muara_teweh,2021-12-07,,7.3
464,muara_teweh,2019-05-21,,7.8
465,muara_teweh,2021-02-10,,7.8
466,muara_teweh,2021-06-24,,7.8
467,muara_teweh,2021-10-21,,7.8
468,muara_teweh,2021-11-22,,7.8
469,muara_teweh,2021-12-10,,7.8
470,muara_teweh,2019-05-20,,8.1
471,muara_teweh,2022-02-16,,8.1
472,muara_teweh,2019-04-09,,8.6
473,muara_teweh,2020-03-20,,8.6
474,muara_teweh,2020-06-08,,8.6
475,muara_teweh,2020-11-09,,8.6
476,muara_teweh,2022-02-14,,8.6
477,muara_teweh,2020-02-01,,9.1
478,muara_teweh,2020-02-05,,9.1
479,muara_teweh,2021-04-17,,9.1
480,muara_teweh,2021-05-03,,9.1
481,muara_teweh,2021-07-04,,9.1
482,muara_teweh,2021-11-21,,9.1
483,muara_teweh,2021-12-15,,9.1
484,muara_teweh,2022-02-17,,9.1
485,muara_teweh,2022-03-07,,9.1
486,muara_teweh,2020-06-04,,9.6
487,muara_teweh,2021-11-20,,9.6
488,muara_teweh,2019-02-08,,10.1
489,muara_teweh,2019-06-07,,10.1
490,muara_teweh,2020-01-08,,10.1
491,muara_teweh,2020-11-08,,10.1
492,muara_teweh,2021-09-13,,10.1
493,muara_teweh,2019-06-08,,10.6
494,muara_teweh,2020-02-14,,10.6
495,muara_teweh,2020-02-21,,10.6
496,muara_teweh,2020-03-03,,10.6
497,muara_teweh,2020-03-21,,10.6
498,muara_teweh,2019-04-30,,11.1
499,muara_teweh,2019-05-01,,11.1
500,muara_teweh,2020-01-07,,11.1
501,muara_teweh,2020-02-09,,11.1
502,muara_teweh,2020-05-31,,11.1
503,muara_teweh,2020-06-01,,11.1
504,muara_teweh,2021-03-29,,11.1
505,muara_teweh,2021-09-14,,11.1
506,muara_teweh,2019-04-19,,11.6
507,muara_teweh,2020-04-08,,11.6
508,muara_teweh,2021-11-02,,11.6
509,muara_teweh,2020-03-07,,12.1
510,muara_teweh,2020-10-20,,12.1
511,muara_teweh,2021-03-27,,12.1
512,muara_teweh,2021-09-10,,12.1
513,muara_teweh,2021-11-13,,12.1
514,muara_teweh,2022-01-20,,12.1
515,muara_teweh,2020-04-29,,12.6
516,muara_teweh,2021-10-06,,12.6
517,muara_teweh,2022-01-17,,12.6
518,muara_teweh,2019-09-24,,1.45
519,muara_teweh,2019-09-25,,1.45
520,muara_teweh,2019-09-26,,1.45
521,muara_teweh,2019-09-27,,1.45
522,muara_teweh,2019-09-28,,1.45
523,muara_teweh,2019-09-29,,1.45
524,muara_teweh,2019-09-30,,1.45
525,muara_teweh,2019-09-14,,1.7
526,muara_teweh,2019-09-15,,1.7
527,muara_teweh,2019-09-16,,1.7
528,muara_teweh,2019-09-17,,1.7
529,muara_teweh,2019-09-18,,1.7
530,muara_teweh,2019-09-19,,1.7
531,muara_teweh,2019-08-19,,1.95
532,muara_teweh,2019-08-20,,1.95
533,muara_teweh,2019-04-23,,8.85
534,muara_teweh,2020-06-03,,9.35
535,muara_teweh,2021-09-23,,9.35
536,muara_teweh,2022-03-01,,9.35
537,muara_teweh,2022-03-03,,9.35
538,muara_teweh,2020-03-30,,9.85
539,muara_teweh,2020-04-04,,9.85
540,muara_teweh,2020-04-26,,9.85
541,muara_teweh,2020-06-23,,9.85
542,muara_teweh,2020-07-16,,9.85
543,muara_teweh,2019-04-07,,10.35
544,muara_teweh,2020-05-15,,10.35
545,muara_teweh,2021-09-02,,10.35
546,muara_teweh,2020-04-02,,10.85
547,muara_teweh,2020-04-07,,10.85
548,muara_teweh,2021-09-18,,11.85
549,muara_teweh,2020-04-10,,12.35
550,muara_teweh,2021-03-25,,12.35
551,muara_teweh,2020-05-02,,13.85
552,muara_teweh,2019-07-23,,2.3
553,muara_teweh,2019-07-20,,2.55
554,muara_teweh,2019-07-12,,2.8
555,muara_teweh,2019-08-02,,2.8
556,muara_teweh,2019-08-03,,2.8
557,muara_teweh,2019-08-08,,2.8
558,muara_teweh,2019-09-04,,2.8
559,muara_teweh,2019-09-08,,2.8
560,muara_teweh,2019-07-17,,3.05
561,muara_teweh,2021-03-05,,3.05
562,muara_teweh,2019-03-27,,3.3
563,muara_teweh,2019-07-09,,3.3
564,muara_teweh,2019-10-13,,3.3
565,muara_teweh,2020-08-30,,3.3
566,muara_teweh,2020-11-19,,3.3
567,muara_teweh,2020-12-09,,3.3
568,muara_teweh,2020-12-10,,3.3
569,muara_teweh,2021-02-28,,3.3
570,muara_teweh,2021-06-08,,3.3
571,muara_teweh,2021-07-30,,3.3
572,muara_teweh,2021-04-26,,3.55
573,muara_teweh,2019-01-02,,3.8
574,muara_teweh,2019-12-31,,3.8
575,muara_teweh,2020-01-01,,3.8
576,muara_teweh,2020-01-26,,3.8
577,muara_teweh,2021-06-19,,3.8
578,muara_teweh,2021-10-18,,3.8
579,muara_teweh,2019-01-03,,4.1
580,muara_teweh,2020-01-25,,4.1
581,muara_teweh,2020-08-04,,4.1
582,muara_teweh,2020-12-14,,4.1
583,muara_teweh,2022-02-04,,4.1
584,muara_teweh,2021-04-24,,4.35
585,muara_teweh,2021-12-06,,4.35
586,muara_teweh,2019-03-22,,4.6
587,muara_teweh,2019-03-23,,4.6
588,muara_teweh,2019-05-09,,4.6
589,muara_teweh,2019-12-30,,4.6
590,muara_teweh,2020-09-22,,4.6
591,muara_teweh,2020-12-15,,4.6
592,muara_teweh,2021-07-23,,4.6
593,muara_teweh,2021-10-16,,4.6
594,muara_teweh,2021-10-19,,4.6
595,muara_teweh,2021-10-29,,4.6
596,muara_teweh,2020-12-26,,4.85
597,muara_teweh,2019-12-29,,5.1
598,muara_teweh,2020-08-02,,5.1
599,muara_teweh,2020-08-17,,5.1
600,muara_teweh,2020-08-25,,5.1
601,muara_teweh,2020-09-01,,5.1
602,muara_teweh,2020-09-03,,5.1
603,muara_teweh,2020-09-04,,5.1
604,muara_teweh,2020-10-13,,5.1
605,muara_teweh,2020-12-02,,5.1
606,muara_teweh,2021-08-05,,5.1
607,muara_teweh,2021-07-13,,5.35
608,muara_teweh,2019-03-17,,5.6
609,muara_teweh,2019-06-28,,5.6
610,muara_teweh,2019-07-02,,5.6
611,muara_teweh,2020-04-19,,5.6
612,muara_teweh,2020-04-23,,5.6
613,muara_teweh,2020-06-15,,5.6
614,muara_teweh,2020-08-08,,5.6
615,muara_teweh,2020-08-09,,5.6
616,muara_teweh,2020-08-21,,5.6
617,muara_teweh,2020-09-07,,5.6
618,muara_teweh,2020-10-15,,5.6
619,muara_teweh,2021-02-21,,5.6
620,muara_teweh,2021-05-15,,5.6
621,muara_teweh,2020-08-06,,5.85
622,muara_teweh,2021-06-15,,5.85
623,muara_teweh,2020-01-11,,6.1
624,muara_teweh,2020-01-27,,6.1
625,muara_teweh,2020-02-27,,6.1
626,muara_teweh,2020-07-26,,6.1
627,muara_teweh,2020-08-07,,6.1
628,muara_teweh,2020-12-16,,6.1
629,muara_teweh,2021-05-13,,6.1
630,muara_teweh,2022-03-16,,6.1
631,muara_teweh,2019-03-16,,6.35
632,muara_teweh,2019-03-05,,6.6
633,muara_teweh,2019-04-25,,6.6
634,muara_teweh,2019-05-29,,6.6
635,muara_teweh,2019-07-01,,6.6
636,muara_teweh,2019-10-22,,6.6
637,muara_teweh,2020-01-10,,6.6
638,muara_teweh,2020-07-19,,6.6
639,muara_teweh,2020-11-01,,6.6
640,muara_teweh,2021-04-04,,6.6
641,muara_teweh,2021-04-30,,6.6
642,muara_teweh,2021-06-25,,6.6
643,muara_teweh,2021-07-21,,6.6
644,muara_teweh,2021-10-20,,6.6
645,muara_teweh,2021-12-12,,6.6
646,muara_teweh,2019-12-27,,6.85
647,muara_teweh,2020-07-31,,6.85
648,muara_teweh,2019-01-21,,7.1
649,muara_teweh,2019-04-02,,7.1
